vehicle_id,timestamp,longitude,latitude
VIP-01,2026-04-20 13:59:25.682766,116.4004235,39.907061
VIP-01,2026-04-20 13:59:26.682766,116.400431,39.907258
VIP-01,2026-04-20 13:59:27.682766,116.400449,39.907491
VIP-01,2026-04-20 13:59:28.682766,116.40046275,39.907671
VIP-01,2026-04-20 13:59:29.682766,116.4004765,39.907851
VIP-01,2026-04-20 13:59:30.682766,116.40049024999999,39.908031
VIP-01,2026-04-20 13:59:31.682766,116.400504,39.908211
VIP-01,2026-04-20 13:59:32.682766,116.400507,39.908388
VIP-01,2026-04-20 13:59:33.682766,116.40052399999999,39.90868725
VIP-01,2026-04-20 13:59:34.682766,116.400533,39.9088515
VIP-01,2026-04-20 13:59:35.682766,116.400542,39.90901575
VIP-01,2026-04-20 13:59:36.682766,116.400551,39.90918
VIP-01,2026-04-20 13:59:37.682766,116.40056,39.909417
VIP-01,2026-04-20 13:59:38.682766,116.400568,39.909631
VIP-01,2026-04-20 13:59:39.682766,116.400558,39.90982
VIP-01,2026-04-20 13:59:40.682766,116.4005625,39.910002000000006
VIP-01,2026-04-20 13:59:41.682766,116.400567,39.910184
VIP-01,2026-04-20 13:59:42.682766,116.40056949999999,39.910388
VIP-01,2026-04-20 13:59:43.682766,116.400572,39.910592
VIP-01,2026-04-20 13:59:44.682766,116.4005702,39.9109062
VIP-01,2026-04-20 13:59:45.682766,116.4005634,39.9110834
VIP-01,2026-04-20 13:59:46.682766,116.4005566,39.9112606
VIP-01,2026-04-20 13:59:47.682766,116.4005498,39.9114378
VIP-01,2026-04-20 13:59:48.682766,116.400543,39.911615
VIP-01,2026-04-20 13:59:49.682766,116.400533,39.911806999999996
VIP-01,2026-04-20 13:59:50.682766,116.400523,39.911999
VIP-01,2026-04-20 13:59:51.682766,116.400512,39.91217
VIP-01,2026-04-20 13:59:52.682766,116.400501,39.912341
VIP-01,2026-04-20 13:59:53.682766,116.40049,39.912512
VIP-01,2026-04-20 13:59:54.682766,116.400474,39.912672
VIP-01,2026-04-20 13:59:55.682766,116.400463,39.912824375
VIP-01,2026-04-20 13:59:56.682766,116.400452,39.91297675
VIP-01,2026-04-20 13:59:57.682766,116.400441,39.913129125
VIP-01,2026-04-20 13:59:58.682766,116.40043,39.9132815
VIP-01,2026-04-20 13:59:59.682766,116.400419,39.913433875
VIP-01,2026-04-20 14:00:00.682766,116.400408,39.91358625
VIP-01,2026-04-20 14:00:01.682766,116.400397,39.913738625
VIP-01,2026-04-20 14:00:02.682766,116.400386,39.913891
VIP-01,2026-04-20 14:00:03.682766,116.40037433333333,39.914057666666665
VIP-01,2026-04-20 14:00:04.682766,116.40036266666667,39.91422433333334
VIP-01,2026-04-20 14:00:05.682766,116.400351,39.914391
VIP-01,2026-04-20 14:00:06.682766,116.4003454,39.914584999999995
VIP-01,2026-04-20 14:00:07.682766,116.4003398,39.914755
VIP-01,2026-04-20 14:00:08.682766,116.4003342,39.914925
VIP-01,2026-04-20 14:00:09.682766,116.4003286,39.915095
VIP-01,2026-04-20 14:00:10.682766,116.400323,39.915265
VIP-01,2026-04-20 14:00:11.682766,116.4003146,39.9154406
VIP-01,2026-04-20 14:00:12.682766,116.4003062,39.915616199999995
VIP-01,2026-04-20 14:00:13.682766,116.4002978,39.9157918
VIP-01,2026-04-20 14:00:14.682766,116.4002894,39.9159674
VIP-01,2026-04-20 14:00:15.682766,116.400281,39.916143
VIP-01,2026-04-20 14:00:16.682766,116.40027620000001,39.9163224
VIP-01,2026-04-20 14:00:17.682766,116.40027140000001,39.9165018
VIP-01,2026-04-20 14:00:18.682766,116.4002666,39.9166812
VIP-01,2026-04-20 14:00:19.682766,116.4002618,39.9168606
VIP-01,2026-04-20 14:00:20.682766,116.400257,39.91704
VIP-01,2026-04-20 14:00:21.682766,116.4002475,39.91720925
VIP-01,2026-04-20 14:00:22.682766,116.400238,39.9173785
VIP-01,2026-04-20 14:00:23.682766,116.4002285,39.917547750000004
VIP-01,2026-04-20 14:00:24.682766,116.400219,39.917717
VIP-01,2026-04-20 14:00:25.682766,116.400213,39.917896
VIP-01,2026-04-20 14:00:26.682766,116.40020266666666,39.91809466666667
VIP-01,2026-04-20 14:00:27.682766,116.40019233333334,39.91829333333333
VIP-01,2026-04-20 14:00:28.682766,116.400182,39.918492
VIP-01,2026-04-20 14:00:29.682766,116.4001770625,39.9186474375
VIP-01,2026-04-20 14:00:30.682766,116.400172125,39.918802875
VIP-01,2026-04-20 14:00:31.682766,116.4001671875,39.9189583125
VIP-01,2026-04-20 14:00:32.682766,116.40016225,39.91911375
VIP-01,2026-04-20 14:00:33.682766,116.4001573125,39.9192691875
VIP-01,2026-04-20 14:00:34.682766,116.400152375,39.919424625000005
VIP-01,2026-04-20 14:00:35.682766,116.4001474375,39.9195800625
VIP-01,2026-04-20 14:00:36.682766,116.4001425,39.9197355
VIP-01,2026-04-20 14:00:37.682766,116.4001375625,39.9198909375
VIP-01,2026-04-20 14:00:38.682766,116.400132625,39.920046375
VIP-01,2026-04-20 14:00:39.682766,116.4001276875,39.920201812500004
VIP-01,2026-04-20 14:00:40.682766,116.40012275000001,39.92035725
VIP-01,2026-04-20 14:00:41.682766,116.4001178125,39.9205126875
VIP-01,2026-04-20 14:00:42.682766,116.400112875,39.920668125000006
VIP-01,2026-04-20 14:00:43.682766,116.4001079375,39.920823562500004
VIP-01,2026-04-20 14:00:44.682766,116.400103,39.920979
VIP-01,2026-04-20 14:00:45.682766,116.400098,39.921181
VIP-01,2026-04-20 14:00:46.682766,116.400093,39.921376
VIP-01,2026-04-20 14:00:47.682766,116.400084,39.921666
VIP-01,2026-04-20 14:00:48.682766,116.40008166666667,39.921826333333335
VIP-01,2026-04-20 14:00:49.682766,116.40007933333334,39.92198666666667
VIP-01,2026-04-20 14:00:50.682766,116.400077,39.922147
VIP-01,2026-04-20 14:00:51.682766,116.40006533333333,39.922344
VIP-01,2026-04-20 14:00:52.682766,116.40005366666666,39.922541
VIP-01,2026-04-20 14:00:53.682766,116.400042,39.922738
VIP-01,2026-04-20 14:00:54.682766,116.40002966666667,39.923234666666666
VIP-01,2026-04-20 14:00:55.682766,116.40003033333333,39.92341733333333
VIP-01,2026-04-20 14:00:56.682766,116.400031,39.9236
VIP-01,2026-04-20 14:00:57.682766,116.4000166,39.923764
VIP-01,2026-04-20 14:00:58.682766,116.4000022,39.923928
VIP-01,2026-04-20 14:00:59.682766,116.39998779999999,39.924092
VIP-01,2026-04-20 14:01:00.682766,116.3999734,39.924256
VIP-01,2026-04-20 14:01:01.682766,116.399959,39.92442
VIP-01,2026-04-20 14:01:02.682766,116.39995011111111,39.92457533333333
VIP-01,2026-04-20 14:01:03.682766,116.39994122222222,39.92473066666666
VIP-01,2026-04-20 14:01:04.682766,116.39993233333333,39.924886
VIP-01,2026-04-20 14:01:05.682766,116.39992344444444,39.92504133333333
VIP-01,2026-04-20 14:01:06.682766,116.39991455555555,39.925196666666665
VIP-01,2026-04-20 14:01:07.682766,116.39990566666667,39.925352
VIP-01,2026-04-20 14:01:08.682766,116.39989677777777,39.925507333333336
VIP-01,2026-04-20 14:01:09.682766,116.39988788888888,39.92566266666667
VIP-01,2026-04-20 14:01:10.682766,116.399879,39.925818
VIP-01,2026-04-20 14:01:11.682766,116.40014149999999,39.925819000000004
VIP-01,2026-04-20 14:01:12.682766,116.400404,39.92582
VIP-01,2026-04-20 14:01:13.682766,116.40062175,39.9258255
VIP-01,2026-04-20 14:01:14.682766,116.40083949999999,39.925831
VIP-01,2026-04-20 14:01:15.682766,116.40105725,39.9258365
VIP-01,2026-04-20 14:01:16.682766,116.401275,39.925842
VIP-01,2026-04-20 14:01:17.682766,116.401476625,39.925847125000004
VIP-01,2026-04-20 14:01:18.682766,116.40167825,39.925852250000005
VIP-01,2026-04-20 14:01:19.682766,116.401879875,39.925857375
VIP-01,2026-04-20 14:01:20.682766,116.40208150000001,39.9258625
VIP-01,2026-04-20 14:01:21.682766,116.402283125,39.925867625
VIP-01,2026-04-20 14:01:22.682766,116.40248475,39.925872749999996
VIP-01,2026-04-20 14:01:23.682766,116.402686375,39.925877875
VIP-01,2026-04-20 14:01:24.682766,116.402888,39.925883
VIP-01,2026-04-20 14:01:25.682766,116.402926,39.926049
VIP-01,2026-04-20 14:01:26.682766,116.402917,39.926255999999995
VIP-01,2026-04-20 14:01:27.682766,116.402908,39.926463
VIP-01,2026-04-20 14:01:28.682766,116.40290108333333,39.926620416666665
VIP-01,2026-04-20 14:01:29.682766,116.40289416666667,39.92677783333333
VIP-01,2026-04-20 14:01:30.682766,116.40288724999999,39.92693525
VIP-01,2026-04-20 14:01:31.682766,116.40288033333333,39.92709266666667
VIP-01,2026-04-20 14:01:32.682766,116.40287341666667,39.927250083333334
VIP-01,2026-04-20 14:01:33.682766,116.4028665,39.9274075
VIP-01,2026-04-20 14:01:34.682766,116.40285958333334,39.92756491666666
VIP-01,2026-04-20 14:01:35.682766,116.40285266666667,39.92772233333333
VIP-01,2026-04-20 14:01:36.682766,116.40284575000001,39.927879749999995
VIP-01,2026-04-20 14:01:37.682766,116.40283883333333,39.92803716666666
VIP-01,2026-04-20 14:01:38.682766,116.40283191666667,39.92819458333333
VIP-01,2026-04-20 14:01:39.682766,116.402825,39.928352
VIP-01,2026-04-20 14:01:40.682766,116.40281875000001,39.92851125
VIP-01,2026-04-20 14:01:41.682766,116.40281250000001,39.928670499999996
VIP-01,2026-04-20 14:01:42.682766,116.40280625000001,39.92882975
VIP-01,2026-04-20 14:01:43.682766,116.40280000000001,39.928989
VIP-01,2026-04-20 14:01:44.682766,116.40279375,39.92914825
VIP-01,2026-04-20 14:01:45.682766,116.4027875,39.9293075
VIP-01,2026-04-20 14:01:46.682766,116.40278125,39.929466749999996
VIP-01,2026-04-20 14:01:47.682766,116.402775,39.929626
VIP-01,2026-04-20 14:01:48.682766,116.402762,39.929869000000004
VIP-01,2026-04-20 14:01:49.682766,116.402753,39.930026
VIP-01,2026-04-20 14:01:50.682766,116.402744,39.930183
VIP-01,2026-04-20 14:01:51.682766,116.40273499999999,39.93034
VIP-01,2026-04-20 14:01:52.682766,116.402726,39.930496999999995
VIP-01,2026-04-20 14:01:53.682766,116.402717,39.930654
VIP-01,2026-04-20 14:01:54.682766,116.40271383333334,39.93082533333333
VIP-01,2026-04-20 14:01:55.682766,116.40271066666666,39.930996666666665
VIP-01,2026-04-20 14:01:56.682766,116.40270749999999,39.931168
VIP-01,2026-04-20 14:01:57.682766,116.40270433333333,39.931339333333334
VIP-01,2026-04-20 14:01:58.682766,116.40270116666667,39.93151066666667
VIP-01,2026-04-20 14:01:59.682766,116.402698,39.931682
VIP-01,2026-04-20 14:02:00.682766,116.402694,39.931903
VIP-01,2026-04-20 14:02:01.682766,116.402681,39.93206
VIP-01,2026-04-20 14:02:02.682766,116.40266915384615,39.93240346153846
VIP-01,2026-04-20 14:02:03.682766,116.4026613076923,39.932558923076925
VIP-01,2026-04-20 14:02:04.682766,116.40265346153846,39.93271438461539
VIP-01,2026-04-20 14:02:05.682766,116.40264561538461,39.93286984615385
VIP-01,2026-04-20 14:02:06.682766,116.40263776923076,39.93302530769231
VIP-01,2026-04-20 14:02:07.682766,116.40262992307692,39.93318076923077
VIP-01,2026-04-20 14:02:08.682766,116.40262207692308,39.93333623076923
VIP-01,2026-04-20 14:02:09.682766,116.40261423076923,39.93349169230769
VIP-01,2026-04-20 14:02:10.682766,116.40260638461538,39.93364715384615
VIP-01,2026-04-20 14:02:11.682766,116.40259853846153,39.933802615384614
VIP-01,2026-04-20 14:02:12.682766,116.4025906923077,39.933958076923076
VIP-01,2026-04-20 14:02:13.682766,116.40258284615385,39.93411353846154
VIP-01,2026-04-20 14:02:14.682766,116.402575,39.934269
VIP-01,2026-04-20 14:02:15.682766,116.40256925,39.934447500000005
VIP-01,2026-04-20 14:02:16.682766,116.4025635,39.934626
VIP-01,2026-04-20 14:02:17.682766,116.40255775,39.9348045
VIP-01,2026-04-20 14:02:18.682766,116.402552,39.934983
VIP-01,2026-04-20 14:02:19.682766,116.40254525,39.935133500000006
VIP-01,2026-04-20 14:02:20.682766,116.40253849999999,39.935284
VIP-01,2026-04-20 14:02:21.682766,116.40253175,39.9354345
VIP-01,2026-04-20 14:02:22.682766,116.402525,39.935585
VIP-01,2026-04-20 14:02:23.682766,116.4025168,39.9357458
VIP-01,2026-04-20 14:02:24.682766,116.4025086,39.9359066
VIP-01,2026-04-20 14:02:25.682766,116.4025004,39.9360674
VIP-01,2026-04-20 14:02:26.682766,116.4024922,39.9362282
VIP-01,2026-04-20 14:02:27.682766,116.402484,39.936389
VIP-01,2026-04-20 14:02:28.682766,116.402478,39.93654575
VIP-01,2026-04-20 14:02:29.682766,116.402472,39.936702499999996
VIP-01,2026-04-20 14:02:30.682766,116.402466,39.93685925
VIP-01,2026-04-20 14:02:31.682766,116.40246,39.937016
VIP-01,2026-04-20 14:02:32.682766,116.40245660000001,39.937169
VIP-01,2026-04-20 14:02:33.682766,116.40245320000001,39.937322
VIP-01,2026-04-20 14:02:34.682766,116.4024498,39.937475
VIP-01,2026-04-20 14:02:35.682766,116.4024464,39.937628000000004
VIP-01,2026-04-20 14:02:36.682766,116.402443,39.937781
VIP-01,2026-04-20 14:02:37.682766,116.402433,39.937969499999994
VIP-01,2026-04-20 14:02:38.682766,116.402424,39.938131
VIP-01,2026-04-20 14:02:39.682766,116.402416,39.938417
VIP-01,2026-04-20 14:02:40.682766,116.4024024,39.938571
VIP-01,2026-04-20 14:02:41.682766,116.4023888,39.938725
VIP-01,2026-04-20 14:02:42.682766,116.40237520000001,39.938879
VIP-01,2026-04-20 14:02:43.682766,116.4023616,39.939032999999995
VIP-01,2026-04-20 14:02:44.682766,116.402348,39.939187
VIP-01,2026-04-20 14:02:45.682766,116.402318,39.939663
VIP-01,2026-04-20 14:02:46.682766,116.40231159999999,39.9398264
VIP-01,2026-04-20 14:02:47.682766,116.4023052,39.9399898
VIP-01,2026-04-20 14:02:48.682766,116.4022988,39.940153200000005
VIP-01,2026-04-20 14:02:49.682766,116.40229240000001,39.9403166
VIP-01,2026-04-20 14:02:50.682766,116.402286,39.94048
VIP-01,2026-04-20 14:02:51.682766,116.40227900000001,39.940658
VIP-01,2026-04-20 14:02:52.682766,116.40227200000001,39.940836000000004
VIP-01,2026-04-20 14:02:53.682766,116.402265,39.941014
VIP-01,2026-04-20 14:02:54.682766,116.402258,39.941192
VIP-01,2026-04-20 14:02:55.682766,116.402252,39.941346
VIP-01,2026-04-20 14:02:56.682766,116.402246,39.9415
VIP-01,2026-04-20 14:02:57.682766,116.40223999999999,39.941654
VIP-01,2026-04-20 14:02:58.682766,116.40223399999999,39.941807999999995
VIP-01,2026-04-20 14:02:59.682766,116.402228,39.941962
VIP-01,2026-04-20 14:03:00.682766,116.40222033333333,39.94215766666667
VIP-01,2026-04-20 14:03:01.682766,116.40221266666666,39.94235333333333
VIP-01,2026-04-20 14:03:02.682766,116.402205,39.942549
VIP-01,2026-04-20 14:03:03.682766,116.402196,39.94277766666667
VIP-01,2026-04-20 14:03:04.682766,116.40219,39.942931333333334
VIP-01,2026-04-20 14:03:05.682766,116.402184,39.943085
VIP-01,2026-04-20 14:03:06.682766,116.402178,39.94323850000001
VIP-01,2026-04-20 14:03:07.682766,116.40217200000001,39.943392
VIP-01,2026-04-20 14:03:08.682766,116.402166,39.9435455
VIP-01,2026-04-20 14:03:09.682766,116.40216,39.943699
VIP-01,2026-04-20 14:03:10.682766,116.402154,39.943852500000006
VIP-01,2026-04-20 14:03:11.682766,116.402148,39.944006
VIP-01,2026-04-20 14:03:12.682766,116.402141,39.9441875
VIP-01,2026-04-20 14:03:13.682766,116.40213399999999,39.944369
VIP-01,2026-04-20 14:03:14.682766,116.402127,39.944550500000005
VIP-01,2026-04-20 14:03:15.682766,116.40212,39.944732
VIP-01,2026-04-20 14:03:16.682766,116.40211333333333,39.944897000000005
VIP-01,2026-04-20 14:03:17.682766,116.40210666666667,39.945062
VIP-01,2026-04-20 14:03:18.682766,116.4021,39.945227
VIP-01,2026-04-20 14:03:19.682766,116.402092,39.945454
VIP-01,2026-04-20 14:03:20.682766,116.402083,39.94566925
VIP-01,2026-04-20 14:03:21.682766,116.402076,39.9458515
VIP-01,2026-04-20 14:03:22.682766,116.402069,39.94603375
VIP-01,2026-04-20 14:03:23.682766,116.402062,39.946216
VIP-01,2026-04-20 14:03:24.682766,116.4020655,39.946367
VIP-01,2026-04-20 14:03:25.682766,116.402069,39.946518
VIP-01,2026-04-20 14:03:26.682766,116.4020725,39.946669
VIP-01,2026-04-20 14:03:27.682766,116.40207600000001,39.94682
VIP-01,2026-04-20 14:03:28.682766,116.4020795,39.946971
VIP-01,2026-04-20 14:03:29.682766,116.402083,39.947122
VIP-01,2026-04-20 14:03:30.682766,116.40244133333333,39.947592666666665
VIP-01,2026-04-20 14:03:31.682766,116.40244066666666,39.947743333333335
VIP-01,2026-04-20 14:03:32.682766,116.40244,39.947894
VIP-01,2026-04-20 14:03:33.682766,116.402049,39.948593
VIP-01,2026-04-20 14:03:34.682766,116.402041,39.94874733333334
VIP-01,2026-04-20 14:03:35.682766,116.402033,39.948901666666664
VIP-01,2026-04-20 14:03:36.682766,116.402025,39.949056
VIP-01,2026-04-20 14:03:37.682766,116.402011,39.949207
VIP-01,2026-04-20 14:03:38.682766,116.401996,39.949357
VIP-01,2026-04-20 14:03:39.682766,116.401976,39.949561
VIP-01,2026-04-20 14:03:40.682766,116.4019625,39.9497815
VIP-01,2026-04-20 14:03:41.682766,116.401949,39.950002
VIP-01,2026-04-20 14:03:42.682766,116.40194333333334,39.950171499999996
VIP-01,2026-04-20 14:03:43.682766,116.40193766666667,39.950341
VIP-01,2026-04-20 14:03:44.682766,116.401932,39.9505105
VIP-01,2026-04-20 14:03:45.682766,116.40192633333334,39.95068
VIP-01,2026-04-20 14:03:46.682766,116.40192066666667,39.950849500000004
VIP-01,2026-04-20 14:03:47.682766,116.401915,39.951019
VIP-01,2026-04-20 14:03:48.682766,116.401911,39.951262
VIP-01,2026-04-20 14:03:49.682766,116.401907,39.951427
VIP-01,2026-04-20 14:03:50.682766,116.401903,39.951592
VIP-01,2026-04-20 14:03:51.682766,116.401899,39.951757
VIP-01,2026-04-20 14:03:52.682766,116.401895,39.95195433333333
VIP-01,2026-04-20 14:03:53.682766,116.401891,39.952151666666666
VIP-01,2026-04-20 14:03:54.682766,116.401887,39.952349
VIP-01,2026-04-20 14:03:55.682766,116.40188625,39.95249916666666
VIP-01,2026-04-20 14:03:56.682766,116.4018855,39.95264933333333
VIP-01,2026-04-20 14:03:57.682766,116.40188475,39.9527995
VIP-01,2026-04-20 14:03:58.682766,116.401884,39.95294966666667
VIP-01,2026-04-20 14:03:59.682766,116.40188325,39.95309983333333
VIP-01,2026-04-20 14:04:00.682766,116.4018825,39.95325
VIP-01,2026-04-20 14:04:01.682766,116.40188175,39.95340016666667
VIP-01,2026-04-20 14:04:02.682766,116.401881,39.95355033333333
VIP-01,2026-04-20 14:04:03.682766,116.40188025,39.953700500000004
VIP-01,2026-04-20 14:04:04.682766,116.40187949999999,39.95385066666667
VIP-01,2026-04-20 14:04:05.682766,116.40187875,39.95400083333334
VIP-01,2026-04-20 14:04:06.682766,116.401878,39.954151
VIP-01,2026-04-20 14:04:07.682766,116.4018708,39.954314100000005
VIP-01,2026-04-20 14:04:08.682766,116.4018636,39.9544772
VIP-01,2026-04-20 14:04:09.682766,116.4018564,39.9546403
VIP-01,2026-04-20 14:04:10.682766,116.4018492,39.9548034
VIP-01,2026-04-20 14:04:11.682766,116.40184199999999,39.9549665
VIP-01,2026-04-20 14:04:12.682766,116.40183479999999,39.9551296
VIP-01,2026-04-20 14:04:13.682766,116.40182759999999,39.9552927
VIP-01,2026-04-20 14:04:14.682766,116.40182039999999,39.9554558
VIP-01,2026-04-20 14:04:15.682766,116.40181319999999,39.9556189
VIP-01,2026-04-20 14:04:16.682766,116.401806,39.955782
VIP-01,2026-04-20 14:04:17.682766,116.40180079999999,39.9559568
VIP-01,2026-04-20 14:04:18.682766,116.4017956,39.9561316
VIP-01,2026-04-20 14:04:19.682766,116.4017904,39.9563064
VIP-01,2026-04-20 14:04:20.682766,116.4017852,39.9564812
VIP-01,2026-04-20 14:04:21.682766,116.40178,39.956656
VIP-01,2026-04-20 14:04:22.682766,116.401779,39.9568184
VIP-01,2026-04-20 14:04:23.682766,116.40177800000001,39.956980800000004
VIP-01,2026-04-20 14:04:24.682766,116.401777,39.9571432
VIP-01,2026-04-20 14:04:25.682766,116.401776,39.9573056
VIP-01,2026-04-20 14:04:26.682766,116.401775,39.957468
VIP-01,2026-04-20 14:04:27.682766,116.401773,39.957651
VIP-01,2026-04-20 14:04:28.682766,116.401768,39.957939
VIP-01,2026-04-20 14:04:29.682766,116.401765,39.95809577777778
VIP-01,2026-04-20 14:04:30.682766,116.401762,39.95825255555556
VIP-01,2026-04-20 14:04:31.682766,116.401759,39.958409333333336
VIP-01,2026-04-20 14:04:32.682766,116.401756,39.95856611111111
VIP-01,2026-04-20 14:04:33.682766,116.401753,39.95872288888889
VIP-01,2026-04-20 14:04:34.682766,116.40175,39.95887966666667
VIP-01,2026-04-20 14:04:35.682766,116.401747,39.95903644444444
VIP-01,2026-04-20 14:04:36.682766,116.40174400000001,39.959193222222225
VIP-01,2026-04-20 14:04:37.682766,116.401741,39.95935
VIP-01,2026-04-20 14:04:38.682766,116.40173275000001,39.95953325
VIP-01,2026-04-20 14:04:39.682766,116.4017245,39.9597165
VIP-01,2026-04-20 14:04:40.682766,116.40171624999999,39.95989975
VIP-01,2026-04-20 14:04:41.682766,116.401708,39.960083
VIP-01,2026-04-20 14:04:42.682766,116.401702,39.96026
VIP-01,2026-04-20 14:04:43.682766,116.401697,39.9604645
VIP-01,2026-04-20 14:04:44.682766,116.401692,39.960669
VIP-01,2026-04-20 14:04:45.682766,116.40168788235295,39.960826058823535
VIP-01,2026-04-20 14:04:46.682766,116.40168376470588,39.96098311764706
VIP-01,2026-04-20 14:04:47.682766,116.40167964705883,39.96114017647059
VIP-01,2026-04-20 14:04:48.682766,116.40167552941176,39.96129723529412
VIP-01,2026-04-20 14:04:49.682766,116.40167141176471,39.96145429411765
VIP-01,2026-04-20 14:04:50.682766,116.40166729411764,39.961611352941176
VIP-01,2026-04-20 14:04:51.682766,116.40166317647059,39.96176841176471
VIP-01,2026-04-20 14:04:52.682766,116.40165905882353,39.961925470588234
VIP-01,2026-04-20 14:04:53.682766,116.40165494117647,39.96208252941177
VIP-01,2026-04-20 14:04:54.682766,116.40165082352941,39.96223958823529
VIP-01,2026-04-20 14:04:55.682766,116.40164670588236,39.962396647058824
VIP-01,2026-04-20 14:04:56.682766,116.40164258823529,39.96255370588235
VIP-01,2026-04-20 14:04:57.682766,116.40163847058824,39.96271076470588
VIP-01,2026-04-20 14:04:58.682766,116.40163435294117,39.96286782352941
VIP-01,2026-04-20 14:04:59.682766,116.40163023529412,39.96302488235294
VIP-01,2026-04-20 14:05:00.682766,116.40162611764706,39.963181941176465
VIP-01,2026-04-20 14:05:01.682766,116.401622,39.963339
VIP-01,2026-04-20 14:05:02.682766,116.401613,39.963539
VIP-01,2026-04-20 14:05:03.682766,116.401604,39.963739
VIP-01,2026-04-20 14:05:04.682766,116.40159940000001,39.963891399999994
VIP-01,2026-04-20 14:05:05.682766,116.4015948,39.9640438
